,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,server.Command being timed,server.User time (seconds),server.System time (seconds),server.Percent of CPU this job got,server.Elapsed (wall clock) time (h:mm:ss or m:ss),server.Average shared text size (kbytes),server.Average unshared data size (kbytes),server.Average stack size (kbytes),server.Average total size (kbytes),server.Maximum resident set size (kbytes),server.Average resident set size (kbytes),server.Major (requiring I/O) page faults,server.Minor (reclaiming a frame) page faults,server.Voluntary context switches,server.Involuntary context switches,server.Swaps,server.File system inputs,server.File system outputs,server.Socket messages sent,server.Socket messages received,server.Signals delivered,server.Page size (bytes),server.Exit status,client.Command being timed,client.User time (seconds),client.System time (seconds),client.Percent of CPU this job got,client.Elapsed (wall clock) time (h:mm:ss or m:ss),client.Average shared text size (kbytes),client.Average unshared data size (kbytes),client.Average stack size (kbytes),client.Average total size (kbytes),client.Maximum resident set size (kbytes),client.Average resident set size (kbytes),client.Major (requiring I/O) page faults,client.Minor (reclaiming a frame) page faults,client.Voluntary context switches,client.Involuntary context switches,client.Swaps,client.File system inputs,client.File system outputs,client.Socket messages sent,client.Socket messages received,client.Signals delivered,client.Page size (bytes),client.Exit status,energy_client,energy_server,server.hardware.aes.performance,server.hardware.rtt,server.hardware.throughput,server.online_time.bool.local_gates,server.online_time.bool.interactive_gates,server.online_time.bool.layer_finish,server.online_time.yao.local_gates,server.online_time.yao.interactive_gates,server.online_time.yao.layer_finish,server.online_time.yao_rev.local_gates,server.online_time.yao_rev.interactive_gates,server.online_time.yao_rev.layer_finish,server.online_time.arith.local_gates,server.online_time.arith.interactive_gates,server.online_time.arith.layer_finish,server.online_time.splut.local_gates,server.online_time.splut.interactive_gates,server.online_time.splut.layer_finish,server.online_time.communication,server.complexities.boolean_sharing.ands,server.complexities.boolean_sharing.depth,server.complexities.total_vec_and,server.complexities.total_non_vec_and,server.complexities.xor_vals,server.complexities.gates,server.complexities.comb_gates,server.complexities.combstruct_gates,server.complexities.perm_gates,server.complexities.subset_gates,server.complexities.split_gates,server.complexities.yao.ands,server.complexities.yao.depth,server.complexities.reverse_yao.ands,server.complexities.reverse_yao.depth,server.complexities.arithmetic_sharing.muls,server.complexities.arithmetic_sharing.depth,server.complexities.sp_lut_sharing.ot_gates_total,server.complexities.sp_lut_sharing.depth,server.complexities.total_nr_of_gates,server.complexities.total_depth,server.timings.total,server.timings.init,server.timings.circuitgen,server.timings.network,server.timings.baseots,server.timings.setup,server.timings.otextension,server.timings.garbling,server.timings.online,server.communication.total.sent,server.communication.total.received,server.communication.base_ots.sent,server.communication.base_ots.received,server.communication.setup.sent,server.communication.setup.received,server.communication.otextension.sent,server.communication.otextension.received,server.communication.garbling.sent,server.communication.garbling.received,server.communication.online.sent,server.communication.online.received,server.cos_dist_ver,server.cos_dist_sfe,client.hardware.aes.performance,client.hardware.rtt,client.hardware.throughput,client.online_time.bool.local_gates,client.online_time.bool.interactive_gates,client.online_time.bool.layer_finish,client.online_time.yao.local_gates,client.online_time.yao.interactive_gates,client.online_time.yao.layer_finish,client.online_time.yao_rev.local_gates,client.online_time.yao_rev.interactive_gates,client.online_time.yao_rev.layer_finish,client.online_time.arith.local_gates,client.online_time.arith.interactive_gates,client.online_time.arith.layer_finish,client.online_time.splut.local_gates,client.online_time.splut.interactive_gates,client.online_time.splut.layer_finish,client.online_time.communication,client.complexities.boolean_sharing.ands,client.complexities.boolean_sharing.depth,client.complexities.total_vec_and,client.complexities.total_non_vec_and,client.complexities.xor_vals,client.complexities.gates,client.complexities.comb_gates,client.complexities.combstruct_gates,client.complexities.perm_gates,client.complexities.subset_gates,client.complexities.split_gates,client.complexities.yao.ands,client.complexities.yao.depth,client.complexities.reverse_yao.ands,client.complexities.reverse_yao.depth,client.complexities.arithmetic_sharing.muls,client.complexities.arithmetic_sharing.depth,client.complexities.sp_lut_sharing.ot_gates_total,client.complexities.sp_lut_sharing.depth,client.complexities.total_nr_of_gates,client.complexities.total_depth,client.timings.total,client.timings.init,client.timings.circuitgen,client.timings.network,client.timings.baseots,client.timings.setup,client.timings.otextension,client.timings.garbling,client.timings.online,client.communication.total.sent,client.communication.total.received,client.communication.base_ots.sent,client.communication.base_ots.received,client.communication.setup.sent,client.communication.setup.received,client.communication.otextension.sent,client.communication.otextension.received,client.communication.garbling.sent,client.communication.garbling.received,client.communication.online.sent,client.communication.online.received,client.cos_dist_ver,client.cos_dist_sfe
0,lfw/Ahmed_Chalabi/Ahmed_Chalabi_0001.jpg,lfw/Will_Ofenheusle/Will_Ofenheusle_0001.jpg,False,False,2295066,2295066.0,404.92821860313416,389.5517349243164,15.376483678817749,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.27,2.91,6%,6:29.06,0,0,0,0,135612,0,0,39296,29234,8540,0,8,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",22.57,2.95,6%,6:29.01,0,0,0,0,135524,0,0,38301,31448,9426,0,0,0,0,0,0,4096,0,not measured,not measured,47.9377565682,2295066,11.7293125000,0.3499777607,0.0040000000,0.0020000000,0.0060000000,0.0030000000,0.0020000000,0.0020000000,0.0020000000,0.0030000000,0.0010000000,0.1210000000,0.0320000000,0.0680000000,0.0020000000,0.0030000000,0.0130000000,12.8220000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,307.8740000000,21760.9130000000,0.3500000000,250.7670000000,366715.0420000000,289.7760000000,289.6150000000,0.0040000000,18.0920000000,74851,74851,67138388,67138388,73796,73796,73796,73796,0,0,1055,1055,2295066,50.1754204237,2295066,11.5345625000,0.3575533102,0.0040000000,0.0030000000,0.0050000000,0.0010000000,0.0020000000,0.0000000000,0.0020000000,0.0020000000,0.0020000000,0.1240000000,0.0330000000,0.0540000000,0.0030000000,0.0020000000,0.0450000000,5.4720000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,308.1390000000,20798.1210000000,0.3290000000,1169.0420000000,366720.4310000000,299.9130000000,299.7520000000,0.0040000000,8.2210000000,74851,74851,67138388,67138388,73796,74829,73796,74829,0,0,1055,22,2295066
0,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0002.jpg,False,True,2292445,2292445.0,422.0794196128845,406.4420051574707,15.637414455413818,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.23,2.86,6%,6:45.79,0,0,0,0,135676,0,0,39311,28213,7800,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",22.71,2.88,6%,6:45.86,0,0,0,0,135672,0,0,38300,30165,8671,0,0,0,0,0,0,4096,0,not measured,not measured,48.4279410681,2292445,31.5356875000,0.3347109601,0.0050000000,0.0020000000,0.0050000000,0.0040000000,0.0020000000,0.0020000000,0.0030000000,0.0030000000,0.0020000000,0.1250000000,0.0370000000,0.0560000000,0.0030000000,0.0020000000,0.0120000000,13.1400000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,373.1750000000,21545.4020000000,0.3250000000,116.1110000000,383739.9110000000,355.7260000000,355.5720000000,0.0040000000,17.4440000000,74851,74851,67138388,67138388,73787,73796,73787,73796,0,0,1064,1055,2292445,49.8869456581,2292445,33.5045625000,0.3411888076,0.0060000000,0.0020000000,0.0050000000,0.0030000000,0.0020000000,0.0010000000,0.0020000000,0.0010000000,0.0010000000,0.1250000000,0.0320000000,0.0560000000,0.0020000000,0.0020000000,0.0130000000,6.5650000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,375.7930000000,20916.0300000000,0.3270000000,769.9310000000,383788.2170000000,366.8870000000,366.5210000000,0.0040000000,8.9020000000,74860,74851,67138379,67138388,73805,73805,73796,73805,0,0,1055,1046,2292445
0,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Yoon_Jin-Sik/Yoon_Jin-Sik_0001.jpg,False,False,2001481,2001481.0,395.8286485671997,379.9992792606354,15.829369306564331,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.15,2.91,6%,6:19.36,0,0,0,0,135540,0,0,39308,28326,8605,0,8,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",22.68,2.97,6%,6:19.57,0,0,0,0,135596,0,0,38299,31380,7581,0,0,0,0,0,0,4096,0,not measured,not measured,48.0486612817,2001481,48.5230625000,0.3598068413,0.0050000000,0.0030000000,0.0050000000,0.0020000000,0.0020000000,0.0020000000,0.0030000000,0.0020000000,0.0010000000,0.1270000000,0.0310000000,0.0990000000,0.0020000000,0.0030000000,0.0130000000,24.1160000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,273.2240000000,21711.4840000000,0.2940000000,66.9830000000,357295.1110000000,248.1850000000,248.0270000000,0.0040000000,25.0340000000,74851,74851,67138388,67138388,73796,73796,73796,73796,0,0,1055,1055,2001481,49.7665105016,2001481,47.8650625000,0.3668652626,0.0050000000,0.0020000000,0.0060000000,0.0020000000,0.0020000000,0.0010000000,0.0020000000,0.0020000000,0.0000000000,0.1250000000,0.0380000000,0.0550000000,0.0030000000,0.0020000000,0.0150000000,20.6840000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,280.0730000000,20966.2550000000,0.3080000000,999.1800000000,357312.4820000000,247.5200000000,247.3660000000,0.0040000000,32.5480000000,74860,74851,67138379,67138388,73797,73796,73797,73796,0,0,1063,1055,2001481
0,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0002.jpg,False,True,2488368,2488368.0,350.8770616054535,335.8824770450592,14.994584560394287,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.42,2.73,7%,5:35.26,0,0,0,0,135672,0,0,39316,27193,8701,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",22.68,2.93,7%,5:35.44,0,0,0,0,135588,0,0,38300,30787,9649,0,0,0,0,0,0,4096,0,not measured,not measured,47.6150641973,2488368,42.7236875000,0.4113475611,0.0060000000,0.0020000000,0.0040000000,0.0030000000,0.0020000000,0.0000000000,0.0020000000,0.0030000000,0.0000000000,0.1180000000,0.0320000000,0.0540000000,0.0020000000,0.0020000000,0.0110000000,7.2260000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,325.4800000000,21916.5810000000,0.3460000000,342.2120000000,312653.7580000000,309.5470000000,309.3890000000,0.0050000000,15.9270000000,74851,74851,67138388,67138388,73796,73797,73796,73797,0,0,1055,1054,2488368,49.6933401655,2488368,42.4604375000,0.4192044955,0.0050000000,0.0030000000,0.0040000000,0.0030000000,0.0030000000,0.0000000000,0.0030000000,0.0010000000,0.0010000000,0.1180000000,0.0330000000,0.0890000000,0.0030000000,0.0030000000,0.0540000000,12.0140000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,324.3490000000,20995.7730000000,0.3270000000,1445.6060000000,312660.4670000000,309.7440000000,309.5820000000,0.0040000000,14.5990000000,74860,74851,67138379,67138388,73805,73796,73796,73796,0,0,1055,1055,2488368
0,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0003.jpg,False,True,2486288,2486288.0,411.12453722953796,395.6470251083374,15.477512121200562,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.61,2.72,6%,6:35.08,0,0,0,0,135544,0,0,39316,28302,7393,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",22.92,3.22,6%,6:35.03,0,0,0,0,135600,0,0,38281,31717,8890,0,0,0,0,0,0,4096,0,not measured,not measured,47.6897661488,2486288,12.4355000000,0.3443245357,0.0040000000,0.0030000000,0.0050000000,0.0030000000,0.0030000000,0.0020000000,0.0020000000,0.0030000000,0.0020000000,0.1180000000,0.0360000000,0.0910000000,0.0010000000,0.0020000000,0.0120000000,10.5520000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,429.4090000000,21873.1020000000,0.3290000000,11.1840000000,372743.7750000000,399.4850000000,399.2910000000,0.0040000000,29.9190000000,74851,74851,67138388,67138388,73796,73805,73796,73805,0,0,1055,1046,2486288,48.9313213067,2486288,11.8635000000,0.3532737750,0.0070000000,0.0020000000,0.0060000000,0.0030000000,0.0020000000,0.0020000000,0.0020000000,0.0020000000,0.0000000000,0.1180000000,0.0320000000,0.0570000000,0.0030000000,0.0030000000,0.0130000000,15.7060000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,418.8430000000,21316.8690000000,0.3550000000,533.0450000000,372739.1890000000,399.5010000000,399.3420000000,0.0040000000,19.3360000000,74860,74851,67138379,67138388,73797,73796,73797,73796,0,0,1063,1055,2486288
0,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0004.jpg,False,True,2145273,2145273.0,362.28992557525635,346.4577634334564,15.832162141799927,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.58,2.64,7%,5:45.72,0,0,0,0,135532,0,0,39297,26840,7453,0,8,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",22.46,3.12,7%,5:45.76,0,0,0,0,135512,0,0,38297,30457,7927,0,0,0,0,0,0,4096,0,not measured,not measured,47.4611175721,2145273,8.0041250000,0.3969022093,0.0050000000,0.0020000000,0.0040000000,0.0030000000,0.0020000000,0.0010000000,0.0030000000,0.0020000000,0.0000000000,0.1180000000,0.0470000000,0.0550000000,0.0030000000,0.0020000000,0.0140000000,7.0940000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,262.9060000000,21975.9180000000,0.2970000000,20.5920000000,323444.8700000000,252.2840000000,252.1110000000,0.0040000000,10.6160000000,74851,74851,67138388,67138388,73796,73797,73796,73797,0,0,1055,1054,2145273,49.6584213481,2145273,8.0159375000,0.4048257199,0.0060000000,0.0020000000,0.0050000000,0.0020000000,0.0020000000,0.0010000000,0.0030000000,0.0020000000,0.0010000000,0.1240000000,0.0420000000,0.0580000000,0.0020000000,0.0020000000,0.0180000000,10.2450000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,263.9520000000,21010.0080000000,0.3360000000,1023.2330000000,323445.4590000000,251.2250000000,251.0620000000,0.0040000000,12.7220000000,74860,74851,67138379,67138388,73797,73796,73796,73796,0,0,1063,1055,2145273
0,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0005.jpg,False,True,2270861,2270861.0,301.05031085014343,285.4119646549225,15.638346195220947,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.46,2.66,9%,4:44.91,0,0,0,0,135532,0,0,39301,27052,8152,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",22.67,2.87,8%,4:45.05,0,0,0,0,135512,0,0,38297,29589,9280,0,0,0,0,0,0,4096,0,not measured,not measured,47.5491832220,2270861,9.0327500000,0.4889632234,0.0050000000,0.0020000000,0.0050000000,0.0020000000,0.0020000000,0.0010000000,0.0030000000,0.0030000000,0.0010000000,0.1190000000,0.0490000000,0.0630000000,0.0020000000,0.0020000000,0.0140000000,7.0190000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,205.9350000000,21947.8440000000,0.2990000000,15.2990000000,262716.8380000000,194.9770000000,194.8240000000,0.0040000000,10.9530000000,74851,74851,67138388,67138388,73796,73805,73796,73797,0,0,1055,1046,2270861,49.3053079523,2270861,9.0005625000,0.5056350079,0.0070000000,0.0010000000,0.0040000000,0.0010000000,0.0020000000,0.0010000000,0.0020000000,0.0020000000,0.0010000000,0.1180000000,0.0320000000,0.0590000000,0.0030000000,0.0020000000,0.0120000000,10.8520000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,208.1700000000,21158.1420000000,0.3390000000,946.3220000000,262715.6480000000,193.7800000000,193.6050000000,0.0030000000,14.3850000000,74860,74851,67138379,67138388,73797,73796,73796,73796,0,0,1063,1055,2270861
0,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Andrew_Wetzler/Andrew_Wetzler_0001.jpg,False,False,2180521,2180521.0,297.965119600296,282.3152828216553,15.649836778640747,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.47,2.69,9%,4:41.90,0,0,0,0,135540,0,0,39293,27018,7411,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",22.94,2.84,9%,4:41.90,0,0,0,0,135524,0,0,38285,29858,9800,0,0,0,0,0,0,4096,0,not measured,not measured,47.4760410582,2180521,31.1913750000,0.4956376587,0.0050000000,0.0030000000,0.0040000000,0.0020000000,0.0020000000,0.0000000000,0.0030000000,0.0020000000,0.0010000000,0.1180000000,0.0310000000,0.0550000000,0.0030000000,0.0020000000,0.0130000000,7.8510000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,233.2210000000,21983.5180000000,0.2980000000,60.0170000000,259606.2630000000,224.5530000000,224.3730000000,0.0040000000,8.6630000000,74851,74851,67138388,67138388,73796,73805,73796,73805,0,0,1055,1046,2180521,49.0366125355,2180521,31.2101250000,0.5045165643,0.0070000000,0.0020000000,0.0030000000,0.0030000000,0.0020000000,0.0010000000,0.0030000000,0.0020000000,0.0020000000,0.1350000000,0.0310000000,0.0710000000,0.0020000000,0.0040000000,0.0140000000,8.6490000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,239.3060000000,21271.5490000000,0.3300000000,767.1480000000,259605.6290000000,224.1690000000,224.0120000000,0.0040000000,15.1300000000,74860,74851,67138379,67138388,73805,73796,73804,73796,0,0,1055,1055,2180521
0,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Joe_Leonard/Joe_Leonard_0001.jpg,False,False,1920559,1920559.0,251.05912351608276,234.67038202285767,16.388741493225098,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.47,2.62,11%,3:54.20,0,0,0,0,135672,0,0,39312,23594,8036,0,8,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.00,2.73,10%,3:54.30,0,0,0,0,135680,0,0,38286,29073,9464,0,0,0,0,0,0,4096,0,not measured,not measured,47.4530436146,1920559,5.9550625000,0.6068125479,0.0050000000,0.0020000000,0.0190000000,0.0030000000,0.0010000000,0.0020000000,0.0020000000,0.0030000000,0.0000000000,0.1220000000,0.0320000000,0.0540000000,0.0020000000,0.0030000000,0.0130000000,13.9380000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,315.5650000000,22001.2440000000,0.3050000000,26.2990000000,211837.2970000000,300.9730000000,300.8240000000,0.0030000000,14.5860000000,74851,74851,67138388,67138388,73796,74829,73796,74829,0,0,1055,22,1920559,49.0186739128,1920559,6.1219375000,0.6229704183,0.0050000000,0.0020000000,0.0040000000,0.0030000000,0.0020000000,0.0010000000,0.0020000000,0.0020000000,0.0020000000,0.1300000000,0.0320000000,0.0570000000,0.0020000000,0.0020000000,0.0120000000,14.4450000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,329.8450000000,21279.8960000000,0.3480000000,835.8180000000,211836.1110000000,299.7290000000,299.5730000000,0.0030000000,30.1110000000,74860,74851,67138379,67138388,73805,73796,73805,73796,0,0,1055,1055,1920559
0,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Olene_Walker/Olene_Walker_0001.jpg,False,False,2006562,2006562.0,231.188081741333,214.70693635940552,16.48114538192749,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.56,2.50,12%,3:34.21,0,0,0,0,135608,0,1,39313,23740,7443,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",22.79,2.87,11%,3:34.27,0,0,0,0,135592,0,0,38296,28701,8362,0,0,0,0,0,0,4096,0,not measured,not measured,47.3215494665,2006562,32.0976250000,0.6719586490,0.0040000000,0.0030000000,0.0040000000,0.0030000000,0.0010000000,0.0000000000,0.0040000000,0.0020000000,0.0000000000,0.1260000000,0.0300000000,0.0550000000,0.0030000000,0.0020000000,0.0140000000,8.0870000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,233.4620000000,22075.6440000000,0.3320000000,113.4010000000,191774.5580000000,221.0160000000,220.8370000000,0.0040000000,12.4400000000,74851,74851,67138388,67138388,73796,73797,73796,73797,0,0,1055,1054,2006562,48.8144965707,2006562,23.9110625000,0.6862745897,0.0080000000,0.0030000000,0.0080000000,0.0040000000,0.0030000000,0.0020000000,0.0040000000,0.0040000000,0.0010000000,0.2450000000,0.0600000000,0.1080000000,0.0040000000,0.0040000000,0.0240000000,11.4830000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,237.5000000000,21367.4570000000,0.3700000000,857.7220000000,191775.5790000000,221.5950000000,221.3870000000,0.0120000000,15.8970000000,74860,74851,67138379,67138388,73805,73796,73796,73796,0,0,1055,1055,2006562
0,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Imre_Kertasz/Imre_Kertasz_0001.jpg,False,False,2446621,2446621.0,244.00357699394226,227.55930018424988,16.444276809692383,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.36,2.71,11%,3:47.12,0,0,0,0,135544,0,0,39309,24747,8277,0,16,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",22.95,2.89,11%,3:47.18,0,0,0,0,135600,0,0,38279,28906,8960,0,0,0,0,0,0,4096,0,not measured,not measured,47.3512304337,2446621,10.1177500000,0.6281196291,0.0040000000,0.0020000000,0.0050000000,0.0030000000,0.0020000000,0.0020000000,0.0030000000,0.0020000000,0.0000000000,0.1210000000,0.0310000000,0.0620000000,0.0030000000,0.0030000000,0.0150000000,13.9170000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,218.4700000000,22065.5810000000,0.2930000000,16.2390000000,204790.6210000000,202.5930000000,202.4440000000,0.0040000000,15.8700000000,74851,74851,67138388,67138388,73796,73805,73796,73805,0,0,1055,1046,2446621,48.6013190607,2446621,10.0272500000,0.6420637760,0.0070000000,0.0030000000,0.0050000000,0.0030000000,0.0020000000,0.0010000000,0.0020000000,0.0020000000,0.0010000000,0.1200000000,0.0340000000,0.0570000000,0.0020000000,0.0040000000,0.0140000000,15.4170000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,223.7620000000,21458.8940000000,0.3580000000,688.9260000000,204789.6880000000,202.0420000000,201.8080000000,0.0040000000,21.7150000000,74860,74851,67138379,67138388,73805,73796,73796,73796,0,0,1055,1055,2446621
